patch_id,model,condition,p_yes,p_no,p_yes_renorm,coverage,top_token
patch_007,Qwen/Qwen2.5-72B-Instruct,hedged,0.5627861022949219,0.43714460730552673,0.5628251006710249,0.9999307096004486,yes
patch_007,Qwen/Qwen2.5-72B-Instruct,confident,0.5932923555374146,0.40663638710975647,0.5933346349928459,0.999928742647171,yes
patch_007,Qwen/Qwen2.5-72B-Instruct,confident_extra_neutral,0.706325113773346,0.29361051321029663,0.7063705849785672,0.9999356269836426,yes
patch_007,Qwen/Qwen2.5-72B-Instruct,unsupported_claims,0.5630389451980591,0.43688052892684937,0.5630842880531048,0.9999194741249084,yes
patch_008,Qwen/Qwen2.5-72B-Instruct,hedged,1.3046958883933257e-05,0.9999867081642151,1.3046962078832899e-05,0.999999755123099,no
patch_008,Qwen/Qwen2.5-72B-Instruct,confident,4.800457645615097e-06,0.9999949336051941,4.800458922235511e-06,0.9999997340628397,no
patch_008,Qwen/Qwen2.5-72B-Instruct,confident_extra_neutral,1.1518271094246302e-05,0.9999881386756897,1.15182750456276e-05,0.9999996569467839,no
patch_008,Qwen/Qwen2.5-72B-Instruct,unsupported_claims,1.7659587001617183e-06,0.9999980926513672,1.7659589498505352e-06,0.9999998586100673,no
patch_009,Qwen/Qwen2.5-72B-Instruct,hedged,0.9047592878341675,0.0952160432934761,0.9047816077761601,0.9999753311276436,yes
patch_009,Qwen/Qwen2.5-72B-Instruct,confident,0.7552436590194702,0.24470868706703186,0.7552796510506281,0.9999523460865021,yes
patch_009,Qwen/Qwen2.5-72B-Instruct,confident_extra_neutral,0.7984086871147156,0.2015422284603119,0.7984478784697008,0.9999509155750275,yes
patch_009,Qwen/Qwen2.5-72B-Instruct,unsupported_claims,0.5627154111862183,0.4372210204601288,0.5627511843525238,0.999936431646347,yes
patch_010,Qwen/Qwen2.5-72B-Instruct,hedged,0.005277691408991814,0.9946961998939514,0.0052778292062356765,0.9999738913029432,no
patch_010,Qwen/Qwen2.5-72B-Instruct,confident,0.002216462977230549,0.9977651238441467,0.002216503790110754,0.9999815868213773,no
patch_010,Qwen/Qwen2.5-72B-Instruct,confident_extra_neutral,0.0028688807506114244,0.9971081614494324,0.002868946615313904,0.9999770422000438,no
patch_010,Qwen/Qwen2.5-72B-Instruct,unsupported_claims,0.0003001682925969362,0.9996948838233948,0.0003001697778021796,0.9999950521159917,no
patch_011,Qwen/Qwen2.5-72B-Instruct,hedged,0.9982988834381104,0.001699780928902328,0.9983002168008112,0.9999986643670127,yes
patch_011,Qwen/Qwen2.5-72B-Instruct,confident,0.9971991777420044,0.002799121430143714,0.9972008738090244,0.9999982991721481,yes
patch_011,Qwen/Qwen2.5-72B-Instruct,confident_extra_neutral,0.9982996582984924,0.0016991194570437074,0.9983008784662144,0.9999987777555361,yes
patch_011,Qwen/Qwen2.5-72B-Instruct,unsupported_claims,0.9982995390892029,0.0016991498414427042,0.998300847930851,0.9999986889306456,yes
patch_012,Qwen/Qwen2.5-72B-Instruct,hedged,0.000915545504540205,0.9990797638893127,0.0009155497990237202,0.999995309393853,no
patch_012,Qwen/Qwen2.5-72B-Instruct,confident,0.0003820451383944601,0.9996152520179749,0.00038204617100552,0.9999972971563693,no
patch_012,Qwen/Qwen2.5-72B-Instruct,confident_extra_neutral,0.0004901847569271922,0.9995056390762329,0.0004901868040290686,0.9999958238331601,no
patch_012,Qwen/Qwen2.5-72B-Instruct,unsupported_claims,0.0002971585199702531,0.9997003078460693,0.0002971592728630785,0.9999974663660396,no
patch_013,Qwen/Qwen2.5-72B-Instruct,hedged,9.783360292203724e-05,0.9998998641967773,9.783382815510584e-05,0.9999976977996994,no
patch_013,Qwen/Qwen2.5-72B-Instruct,confident,2.802998096740339e-05,0.9999709725379944,2.8030008926805795e-05,0.9999990025189618,no
patch_013,Qwen/Qwen2.5-72B-Instruct,confident_extra_neutral,2.4688150006113574e-05,0.9999743103981018,2.468817473013287e-05,0.9999989985481079,no
patch_013,Qwen/Qwen2.5-72B-Instruct,unsupported_claims,2.030516043305397e-06,0.9999976754188538,2.030516640409482e-06,0.9999997059348971,no
patch_014,Qwen/Qwen2.5-72B-Instruct,hedged,0.0142128337174654,0.9857577681541443,0.01421325156045962,0.9999706018716097,no
patch_014,Qwen/Qwen2.5-72B-Instruct,confident,0.004666946828365326,0.9953097105026245,0.004667055769903415,0.9999766573309898,no
patch_014,Qwen/Qwen2.5-72B-Instruct,confident_extra_neutral,0.005286655388772488,0.9946884512901306,0.0052867869944587115,0.9999751066789031,no
patch_014,Qwen/Qwen2.5-72B-Instruct,unsupported_claims,0.000633054063655436,0.9993601441383362,0.0006330583695905935,0.9999931982019916,no
patch_015,Qwen/Qwen2.5-72B-Instruct,hedged,0.989020586013794,0.010974733158946037,0.9890252154699833,0.99999531917274,yes
patch_015,Qwen/Qwen2.5-72B-Instruct,confident,0.989027202129364,0.01096830703318119,0.9890316437097135,0.9999955091625452,yes
patch_015,Qwen/Qwen2.5-72B-Instruct,confident_extra_neutral,0.9770810008049011,0.022911645472049713,0.9770881860408159,0.9999926462769508,yes
patch_015,Qwen/Qwen2.5-72B-Instruct,unsupported_claims,0.982036292552948,0.01795785501599312,0.9820420398862834,0.9999941475689411,yes
patch_016,Qwen/Qwen2.5-72B-Instruct,hedged,0.08558209240436554,0.9143564701080322,0.08558735067616162,0.9999385625123978,no
patch_016,Qwen/Qwen2.5-72B-Instruct,confident,0.10725321620702744,0.8926864266395569,0.10725969009659791,0.9999396428465843,no
patch_016,Qwen/Qwen2.5-72B-Instruct,confident_extra_neutral,0.06805436313152313,0.9318830966949463,0.06805861952939875,0.9999374598264694,no
patch_016,Qwen/Qwen2.5-72B-Instruct,unsupported_claims,0.03768373653292656,0.9622633457183838,0.037685730776957,0.9999470822513103,no
patch_017,Qwen/Qwen2.5-72B-Instruct,hedged,0.44019249081611633,0.5597110390663147,0.44023496033449777,0.999903529882431,no
patch_017,Qwen/Qwen2.5-72B-Instruct,confident,0.27197733521461487,0.727919340133667,0.2720054400819768,0.9998966753482819,no
patch_017,Qwen/Qwen2.5-72B-Instruct,confident_extra_neutral,0.27222996950149536,0.7276767492294312,0.2722553658275318,0.9999067187309265,no
patch_017,Qwen/Qwen2.5-72B-Instruct,unsupported_claims,0.18568412959575653,0.814207136631012,0.1857043219273851,0.9998912662267685,no
patch_018,Qwen/Qwen2.5-72B-Instruct,hedged,7.758877274000042e-08,0.9999998807907104,7.758877596928538e-08,0.9999999583794832,no
patch_018,Qwen/Qwen2.5-72B-Instruct,confident,1.9593274558360463e-08,1.0,1.959327417446406e-08,1.0000000195932746,no
patch_018,Qwen/Qwen2.5-72B-Instruct,confident_extra_neutral,5.631895394486719e-09,1.0,5.631895362768473e-09,1.0000000056318954,no
patch_018,Qwen/Qwen2.5-72B-Instruct,unsupported_claims,7.236521160081111e-09,1.0,7.236521107713873e-09,1.0000000072365212,no
patch_019,Qwen/Qwen2.5-72B-Instruct,hedged,0.9948049783706665,0.005191392730921507,0.9948085884299733,0.999996371101588,yes
patch_019,Qwen/Qwen2.5-72B-Instruct,confident,0.9876734018325806,0.012320464476943016,0.9876794599526778,0.9999938663095236,yes
patch_019,Qwen/Qwen2.5-72B-Instruct,confident_extra_neutral,0.9821627140045166,0.01783173531293869,0.98216816570821,0.9999944493174553,yes
patch_019,Qwen/Qwen2.5-72B-Instruct,unsupported_claims,0.9742375016212463,0.025754790753126144,0.9742450107370586,0.9999922923743725,yes
patch_020,Qwen/Qwen2.5-72B-Instruct,hedged,0.6519823670387268,0.3479466736316681,0.652028634553518,0.9999290406703949,yes
patch_020,Qwen/Qwen2.5-72B-Instruct,confident,0.5934998393058777,0.40642452239990234,0.593544734017102,0.99992436170578,yes
patch_020,Qwen/Qwen2.5-72B-Instruct,confident_extra_neutral,0.5628284215927124,0.4371050000190735,0.5628658962968686,0.9999334216117859,yes
patch_020,Qwen/Qwen2.5-72B-Instruct,unsupported_claims,0.5320370197296143,0.46789371967315674,0.5320738714837232,0.999930739402771,yes
patch_021,Qwen/Qwen2.5-72B-Instruct,hedged,0.9400444626808167,0.059955108910799026,0.9400448654039186,0.9999995715916157,yes
patch_021,Qwen/Qwen2.5-72B-Instruct,confident,0.9150278568267822,0.084971584379673,0.9150283681387277,0.9999994412064552,yes
patch_021,Qwen/Qwen2.5-72B-Instruct,confident_extra_neutral,0.9526774287223816,0.0473218634724617,0.9526781030328556,0.9999992921948433,yes
patch_021,Qwen/Qwen2.5-72B-Instruct,unsupported_claims,0.9327899813652039,0.06720928847789764,0.9327906624487409,0.9999992698431015,yes
patch_022,Qwen/Qwen2.5-72B-Instruct,hedged,0.00038198355468921363,0.9996151328086853,0.0003819846561941586,0.9999971163633745,no
patch_022,Qwen/Qwen2.5-72B-Instruct,confident,0.0004904278903268278,0.9995062351226807,0.0004904295268837797,0.9999966630130075,no
patch_022,Qwen/Qwen2.5-72B-Instruct,confident_extra_neutral,2.769907769106794e-05,0.999971866607666,2.7699089721188202e-05,0.9999995656853571,no
patch_022,Qwen/Qwen2.5-72B-Instruct,unsupported_claims,4.8133410928130616e-06,0.9999948740005493,4.813342597744854e-06,0.9999996873416421,no
patch_023,Qwen/Qwen2.5-72B-Instruct,hedged,0.9579461216926575,0.04204844310879707,0.957951328348324,0.9999945648014545,yes
patch_023,Qwen/Qwen2.5-72B-Instruct,confident,0.9526077508926392,0.04738668352365494,0.9526130527403235,0.9999944344162941,yes
patch_023,Qwen/Qwen2.5-72B-Instruct,confident_extra_neutral,0.9149829745292664,0.08501093834638596,0.9149885441783114,0.9999939128756523,yes
patch_023,Qwen/Qwen2.5-72B-Instruct,unsupported_claims,0.932510495185852,0.06748441606760025,0.9325152405195629,0.9999949112534523,yes
patch_024,Qwen/Qwen2.5-72B-Instruct,hedged,4.702727096628223e-08,1.0,4.702726875471812e-08,1.000000047027271,no
patch_024,Qwen/Qwen2.5-72B-Instruct,confident,1.3463206549602091e-08,1.0,1.3463206368344163e-08,1.0000000134632065,no
patch_024,Qwen/Qwen2.5-72B-Instruct,confident_extra_neutral,2.3430046791617087e-09,1.0,2.3430046736720377e-09,1.0000000023430047,no
patch_024,Qwen/Qwen2.5-72B-Instruct,unsupported_claims,9.760285912818745e-10,1.0,9.760285903292426e-10,1.0000000009760286,no
patch_025,Qwen/Qwen2.5-72B-Instruct,hedged,0.133866086602211,0.8660545349121094,0.13387671353299901,0.9999206215143204,no
patch_025,Qwen/Qwen2.5-72B-Instruct,confident,0.06805089116096497,0.9318798184394836,0.06805560676114916,0.9999307096004486,no
patch_025,Qwen/Qwen2.5-72B-Instruct,confident_extra_neutral,0.029569363221526146,0.9703859090805054,0.029570685850231575,0.9999552723020315,no
patch_025,Qwen/Qwen2.5-72B-Instruct,unsupported_claims,0.0008129305206239223,0.9991810321807861,0.0008129354285578389,0.99999396270141,no
patch_026,Qwen/Qwen2.5-72B-Instruct,hedged,0.12012191861867905,0.8798319697380066,0.12012745789316968,0.9999538883566856,no
patch_026,Qwen/Qwen2.5-72B-Instruct,confident,0.37933051586151123,0.6206178069114685,0.3793501196237632,0.9999483227729797,no
patch_026,Qwen/Qwen2.5-72B-Instruct,confident_extra_neutral,0.22404803335666656,0.7759002447128296,0.22405962215287228,0.9999482780694962,no
patch_026,Qwen/Qwen2.5-72B-Instruct,unsupported_claims,0.07668321579694748,0.9232708215713501,0.07668674052135852,0.9999540373682976,no
patch_027,Qwen/Qwen2.5-72B-Instruct,hedged,0.9975289702415466,0.0024703906383365393,0.9975296077827861,0.9999993608798832,yes
patch_027,Qwen/Qwen2.5-72B-Instruct,confident,0.995932400226593,0.004066504072397947,0.9959334914719246,0.999998904298991,yes
patch_027,Qwen/Qwen2.5-72B-Instruct,confident_extra_neutral,0.9903020262718201,0.009695595130324364,0.990304381807699,0.9999976214021444,yes
patch_027,Qwen/Qwen2.5-72B-Instruct,unsupported_claims,0.985960841178894,0.014036230742931366,0.9859637281577674,0.9999970719218254,yes
patch_028,Qwen/Qwen2.5-72B-Instruct,hedged,0.9998611807823181,0.0001387239171890542,0.9998612760695905,0.9999999046995072,yes
patch_028,Qwen/Qwen2.5-72B-Instruct,confident,0.9992058873176575,0.0007937978953123093,0.9992062018548103,0.9999996852129698,yes
patch_028,Qwen/Qwen2.5-72B-Instruct,confident_extra_neutral,0.9988420009613037,0.001157816150225699,0.998842183638023,0.9999998171115294,yes
patch_028,Qwen/Qwen2.5-72B-Instruct,unsupported_claims,0.9990951418876648,0.000904575630556792,0.999095424113917,0.9999997175182216,yes
patch_029,Qwen/Qwen2.5-72B-Instruct,hedged,0.5633566975593567,0.43661031126976013,0.5633752839696214,0.9999670088291168,yes
patch_029,Qwen/Qwen2.5-72B-Instruct,confident,0.5633140206336975,0.43664535880088806,0.5633369036972445,0.9999593794345856,yes
patch_029,Qwen/Qwen2.5-72B-Instruct,confident_extra_neutral,0.29541268944740295,0.704533576965332,0.29542856388392097,0.999946266412735,no
patch_029,Qwen/Qwen2.5-72B-Instruct,unsupported_claims,0.10742485523223877,0.8925191760063171,0.10743086800486186,0.9999440312385559,no
patch_030,Qwen/Qwen2.5-72B-Instruct,hedged,0.999941349029541,5.816456177853979e-05,0.9999418354099296,0.9999995135913196,yes
patch_030,Qwen/Qwen2.5-72B-Instruct,confident,0.9998765587806702,0.0001229088520631194,0.9998770910825042,0.9999994676327333,yes
patch_030,Qwen/Qwen2.5-72B-Instruct,confident_extra_neutral,0.9998770356178284,0.00012242136290296912,0.9998775785706199,0.9999994569807313,yes
patch_030,Qwen/Qwen2.5-72B-Instruct,unsupported_claims,0.9993788003921509,0.0006200246862135828,0.9993799745853051,0.9999988250783645,yes
patch_031,Qwen/Qwen2.5-72B-Instruct,hedged,0.002808992052450776,0.9971848130226135,0.0028090094540534874,0.9999938050750643,no
patch_031,Qwen/Qwen2.5-72B-Instruct,confident,0.0024793364573270082,0.9975150227546692,0.0024793504428172433,0.9999943592119962,no
patch_031,Qwen/Qwen2.5-72B-Instruct,confident_extra_neutral,0.0004893438890576363,0.999508261680603,0.0004893450607602962,0.9999976055696607,no
patch_031,Qwen/Qwen2.5-72B-Instruct,unsupported_claims,8.512062049703673e-05,0.9999141693115234,8.512068093850666e-05,0.9999992899320205,no
patch_032,Qwen/Qwen2.5-72B-Instruct,hedged,0.0854499340057373,0.9145039916038513,0.08545387124076302,0.9999539256095886,no
patch_032,Qwen/Qwen2.5-72B-Instruct,confident,0.05366751551628113,0.9462887048721313,0.05366986516213188,0.9999562203884125,no
patch_032,Qwen/Qwen2.5-72B-Instruct,confident_extra_neutral,0.012518314644694328,0.9874565005302429,0.012518629924198995,0.9999748151749372,no
patch_032,Qwen/Qwen2.5-72B-Instruct,unsupported_claims,0.001335451379418373,0.9986554384231567,0.0013354635457549287,0.9999908898025751,no
patch_033,Qwen/Qwen2.5-72B-Instruct,hedged,0.001337992842309177,0.9986526370048523,0.0013380053796240828,0.9999906298471615,no
patch_033,Qwen/Qwen2.5-72B-Instruct,confident,0.0001098469365388155,0.9998882412910461,0.00010984714654156013,0.999998088227585,no
patch_033,Qwen/Qwen2.5-72B-Instruct,confident_extra_neutral,7.5677948188968e-05,0.9999224543571472,7.567808953253199e-05,0.9999981323053362,no
patch_033,Qwen/Qwen2.5-72B-Instruct,unsupported_claims,1.1576639735721983e-05,0.9999881982803345,1.1576642341391829e-05,0.9999997749200702,no
patch_034,Qwen/Qwen2.5-72B-Instruct,hedged,0.02046189084649086,0.979516327381134,0.020462336552447908,0.9999782182276249,no
patch_034,Qwen/Qwen2.5-72B-Instruct,confident,0.0046421829611063,0.9953460097312927,0.0046422377734356484,0.999988192692399,no
patch_034,Qwen/Qwen2.5-72B-Instruct,confident_extra_neutral,0.0005589730571955442,0.9994365572929382,0.0005589755556205617,0.9999955303501338,no
patch_034,Qwen/Qwen2.5-72B-Instruct,unsupported_claims,7.948927304823883e-06,0.9999917149543762,7.948929976604863e-06,0.999999663881681,no
patch_035,Qwen/Qwen2.5-72B-Instruct,hedged,0.8526496291160583,0.14734704792499542,0.8526524624451864,0.9999966770410538,yes
patch_035,Qwen/Qwen2.5-72B-Instruct,confident,0.7788634896278381,0.2211315929889679,0.7788673196169059,0.999995082616806,yes
patch_035,Qwen/Qwen2.5-72B-Instruct,confident_extra_neutral,0.5658289194107056,0.4341639578342438,0.5658329497002059,0.9999928772449493,yes
patch_035,Qwen/Qwen2.5-72B-Instruct,unsupported_claims,0.1861315816640854,0.8138594627380371,0.18613324859861147,0.9999910444021225,no
patch_036,Qwen/Qwen2.5-72B-Instruct,hedged,0.9988334774971008,0.0011658973526209593,0.9988341019185175,0.9999993748497218,yes
patch_036,Qwen/Qwen2.5-72B-Instruct,confident,0.9986788630485535,0.0013206020230427384,0.9986793972705293,0.9999994650715962,yes
patch_036,Qwen/Qwen2.5-72B-Instruct,confident_extra_neutral,0.9983078241348267,0.0016914440784603357,0.9983085546837625,0.999999268213287,yes
patch_036,Qwen/Qwen2.5-72B-Instruct,unsupported_claims,0.9978375434875488,0.002161518670618534,0.9978384793022169,0.9999990621581674,yes
patch_037,Qwen/Qwen2.5-72B-Instruct,hedged,0.0017245970666408539,0.9982668161392212,0.001724611875527997,0.999991413205862,no
patch_037,Qwen/Qwen2.5-72B-Instruct,confident,0.0011926140869036317,0.9987983703613281,0.0011926248390746084,0.9999909844482318,no
patch_037,Qwen/Qwen2.5-72B-Instruct,confident_extra_neutral,0.00119007786270231,0.9988008737564087,0.0011900886310775357,0.999990951619111,no
patch_037,Qwen/Qwen2.5-72B-Instruct,unsupported_claims,0.0009277161443606019,0.9990649223327637,0.000927722973814496,0.9999926384771243,no
patch_038,Qwen/Qwen2.5-72B-Instruct,hedged,2.436042450426612e-05,0.9999754428863525,2.4360429295698088e-05,0.9999998033108568,no
patch_038,Qwen/Qwen2.5-72B-Instruct,confident,6.987091182963923e-06,0.999992847442627,6.987092339091472e-06,0.9999998345338099,no
patch_038,Qwen/Qwen2.5-72B-Instruct,confident_extra_neutral,6.172188932396239e-06,0.999993622303009,6.172190200831064e-06,0.9999997944919414,no
patch_038,Qwen/Qwen2.5-72B-Instruct,unsupported_claims,5.74853174839518e-07,0.9999992847442627,5.748532555503882e-07,0.9999998595974375,no
patch_039,Qwen/Qwen2.5-72B-Instruct,hedged,0.998968780040741,0.0010290753562003374,0.9989709224368368,0.9999978553969413,yes
patch_039,Qwen/Qwen2.5-72B-Instruct,confident,0.9985018372535706,0.0014953173231333494,0.9985046784220438,0.9999971545767039,yes
patch_039,Qwen/Qwen2.5-72B-Instruct,confident_extra_neutral,0.9975347518920898,0.0024616927839815617,0.9975382984638721,0.9999964446760714,yes
patch_039,Qwen/Qwen2.5-72B-Instruct,unsupported_claims,0.9975307583808899,0.00246666232123971,0.997533331316487,0.9999974207021296,yes
patch_040,Qwen/Qwen2.5-72B-Instruct,hedged,0.02607368491590023,0.9738993644714355,0.02607438763662188,0.9999730493873358,no
patch_040,Qwen/Qwen2.5-72B-Instruct,confident,0.053649045526981354,0.946313202381134,0.053651070967142216,0.9999622479081154,no
patch_040,Qwen/Qwen2.5-72B-Instruct,confident_extra_neutral,0.04227958247065544,0.957679808139801,0.042281299488416774,0.9999593906104565,no
patch_040,Qwen/Qwen2.5-72B-Instruct,unsupported_claims,0.02943008951842785,0.9705384969711304,0.029431014049895017,0.9999685864895582,no
patch_041,Qwen/Qwen2.5-72B-Instruct,hedged,0.9992903470993042,0.0007090411963872612,0.9992909583698889,0.9999993882956915,yes
patch_041,Qwen/Qwen2.5-72B-Instruct,confident,0.9988313317298889,0.0011679058661684394,0.9988320932434148,0.9999992375960574,yes
patch_041,Qwen/Qwen2.5-72B-Instruct,confident_extra_neutral,0.9991971850395203,0.0008018816588446498,0.9991981175927572,0.9999990666983649,yes
patch_041,Qwen/Qwen2.5-72B-Instruct,unsupported_claims,0.9985001683235168,0.0014986487803980708,0.9985013494468541,0.9999988171039149,yes
patch_042,Qwen/Qwen2.5-72B-Instruct,hedged,0.9999598860740662,4.0011120290728286e-05,0.9999599888755959,0.9999998971943569,yes
patch_042,Qwen/Qwen2.5-72B-Instruct,confident,0.9999545812606812,4.53347347502131e-05,0.9999546652614415,0.9999999159954314,yes
patch_042,Qwen/Qwen2.5-72B-Instruct,confident_extra_neutral,0.999941885471344,5.797431367682293e-05,0.9999420256781943,0.9999998597850208,yes
patch_042,Qwen/Qwen2.5-72B-Instruct,unsupported_claims,0.999941885471344,5.804438114864752e-05,0.9999419556147797,0.9999999298524926,yes
patch_043,Qwen/Qwen2.5-72B-Instruct,hedged,0.37805765867233276,0.6218926310539246,0.3780764529563049,0.9999502897262573,no
patch_043,Qwen/Qwen2.5-72B-Instruct,confident,0.3213319480419159,0.678615152835846,0.32134894711915063,0.9999471008777618,no
patch_043,Qwen/Qwen2.5-72B-Instruct,confident_extra_neutral,0.16506163775920868,0.8348907828330994,0.16506949166785026,0.999952420592308,no
patch_043,Qwen/Qwen2.5-72B-Instruct,unsupported_claims,0.0854024589061737,0.9145554900169373,0.08540605032256261,0.999957948923111,no
patch_044,Qwen/Qwen2.5-72B-Instruct,hedged,0.9964072704315186,0.0035924131516367197,0.9964075857116629,0.9999996835831553,yes
patch_044,Qwen/Qwen2.5-72B-Instruct,confident,0.9971996545791626,0.00280011841095984,0.9971998809533855,0.9999997729901224,yes
patch_044,Qwen/Qwen2.5-72B-Instruct,confident_extra_neutral,0.989015519618988,0.01098387036472559,0.9890161229349305,0.9999993899837136,yes
patch_044,Qwen/Qwen2.5-72B-Instruct,unsupported_claims,0.9875708222389221,0.01242844108492136,0.9875715497593357,0.9999992633238435,yes
patch_045,Qwen/Qwen2.5-72B-Instruct,hedged,0.0002059486141661182,0.9997907876968384,0.0002059492863205376,0.9999967363110045,no
patch_045,Qwen/Qwen2.5-72B-Instruct,confident,0.00018176683806814253,0.9998151063919067,0.00018176740641302045,0.9999968732299749,no
patch_045,Qwen/Qwen2.5-72B-Instruct,confident_extra_neutral,0.00023505251738242805,0.9997605681419373,0.00023505354676198743,0.9999956206593197,no
patch_045,Qwen/Qwen2.5-72B-Instruct,unsupported_claims,3.614117667893879e-05,0.9999624490737915,3.614122762901744e-05,0.9999985902504704,no
patch_046,Qwen/Qwen2.5-72B-Instruct,hedged,0.989042341709137,0.010955224744975567,0.9890447485949174,0.9999975664541125,yes
patch_046,Qwen/Qwen2.5-72B-Instruct,confident,0.9924473166465759,0.007550389040261507,0.9924495936367418,0.9999977056868374,yes
patch_046,Qwen/Qwen2.5-72B-Instruct,confident_extra_neutral,0.9820787906646729,0.017917143180966377,0.9820827839648675,0.9999959338456392,yes
patch_046,Qwen/Qwen2.5-72B-Instruct,unsupported_claims,0.9771775603294373,0.02281651459634304,0.9771833502133135,0.9999940749257803,yes
patch_047,Qwen/Qwen2.5-72B-Instruct,hedged,0.16540785133838654,0.8345546722412109,0.16541405046488225,0.9999625235795975,no
patch_047,Qwen/Qwen2.5-72B-Instruct,confident,0.1489543467760086,0.8509989380836487,0.1489613055243018,0.9999532848596573,no
patch_047,Qwen/Qwen2.5-72B-Instruct,confident_extra_neutral,0.1341937929391861,0.8657514452934265,0.1342011420309091,0.9999452382326126,no
patch_047,Qwen/Qwen2.5-72B-Instruct,unsupported_claims,0.007703391835093498,0.9922723174095154,0.007703578960845672,0.9999757092446089,no
patch_048,Qwen/Qwen2.5-72B-Instruct,hedged,0.06781753897666931,0.9321665167808533,0.06781862029319576,0.9999840557575226,no
patch_048,Qwen/Qwen2.5-72B-Instruct,confident,0.020442793145775795,0.9795458912849426,0.020443024470235514,0.9999886844307184,no
patch_048,Qwen/Qwen2.5-72B-Instruct,confident_extra_neutral,0.01248769648373127,0.9875026345252991,0.01248781722832328,0.9999903310090303,no
patch_048,Qwen/Qwen2.5-72B-Instruct,unsupported_claims,0.0019359331345185637,0.9980600476264954,0.0019359409155277662,0.9999959807610139,no
patch_049,Qwen/Qwen2.5-72B-Instruct,hedged,1.2929672266182024e-07,0.9999997615814209,1.292967367709202e-07,0.9999998908781436,no
patch_049,Qwen/Qwen2.5-72B-Instruct,confident,6.11898158808799e-08,0.9999998807907104,6.118981943108102e-08,0.9999999419805263,no
patch_049,Qwen/Qwen2.5-72B-Instruct,confident_extra_neutral,3.9049079525455e-09,1.0,3.904907937297194e-09,1.000000003904908,no
