patch_id,model,condition,p_yes,p_no,p_yes_renorm,coverage,top_token
patch_021,meta-llama/Meta-Llama-3.1-8B-Instruct,confident,0.02114277519285679,0.978779137134552,0.02114442631189576,0.9999219123274088,no
patch_021,meta-llama/Meta-Llama-3.1-8B-Instruct,confident_extra_neutral,0.014642799273133278,0.9853017330169678,0.014643611520728983,0.999944532290101,no
patch_021,meta-llama/Meta-Llama-3.1-8B-Instruct,unsupported_claims,0.02096516638994217,0.9789867997169495,0.020966173476877847,0.9999519661068916,no
patch_022,meta-llama/Meta-Llama-3.1-8B-Instruct,hedged,0.06098664924502373,0.9389141798019409,0.06099269794900753,0.9999008290469646,no
patch_022,meta-llama/Meta-Llama-3.1-8B-Instruct,confident,0.054347261786460876,0.9455413222312927,0.05435331761473127,0.9998885840177536,no
patch_022,meta-llama/Meta-Llama-3.1-8B-Instruct,confident_extra_neutral,0.04842907190322876,0.9514092206954956,0.048436904509182775,0.9998382925987244,no
patch_022,meta-llama/Meta-Llama-3.1-8B-Instruct,unsupported_claims,0.048652827739715576,0.9512403607368469,0.04865802497749088,0.9998931884765625,no
patch_023,meta-llama/Meta-Llama-3.1-8B-Instruct,hedged,0.13512033224105835,0.8647575974464417,0.13513682843593577,0.9998779296875,no
patch_023,meta-llama/Meta-Llama-3.1-8B-Instruct,confident,0.10897833108901978,0.8909083604812622,0.10899068065189833,0.999886691570282,no
patch_023,meta-llama/Meta-Llama-3.1-8B-Instruct,confident_extra_neutral,0.10884936898946762,0.8910061717033386,0.10886509556575064,0.9998555406928062,no
patch_023,meta-llama/Meta-Llama-3.1-8B-Instruct,unsupported_claims,0.0689476728439331,0.9309275150299072,0.06895627942378005,0.9998751878738403,no
patch_024,meta-llama/Meta-Llama-3.1-8B-Instruct,hedged,0.07684754580259323,0.9231023788452148,0.0768513941632224,0.9999499246478081,no
patch_024,meta-llama/Meta-Llama-3.1-8B-Instruct,confident,0.06840132176876068,0.9315527677536011,0.06840446225029517,0.9999540895223618,no
patch_024,meta-llama/Meta-Llama-3.1-8B-Instruct,confident_extra_neutral,0.061109304428100586,0.938836395740509,0.06111262283321625,0.9999457001686096,no
patch_024,meta-llama/Meta-Llama-3.1-8B-Instruct,unsupported_claims,0.05435033515095711,0.945594847202301,0.054353314671760036,0.9999451823532581,no
patch_025,meta-llama/Meta-Llama-3.1-8B-Instruct,hedged,0.033957112580537796,0.9659890532493591,0.03395894073192968,0.9999461658298969,no
patch_025,meta-llama/Meta-Llama-3.1-8B-Instruct,confident,0.03021582029759884,0.9697346687316895,0.030217316386265427,0.9999504890292883,no
patch_025,meta-llama/Meta-Llama-3.1-8B-Instruct,confident_extra_neutral,0.0240100659430027,0.9758678078651428,0.024012998559071727,0.9998778738081455,no
patch_025,meta-llama/Meta-Llama-3.1-8B-Instruct,unsupported_claims,0.02386336773633957,0.9760243892669678,0.023866046532921632,0.9998877570033073,no
patch_028,meta-llama/Meta-Llama-3.1-8B-Instruct,hedged,0.038643017411231995,0.9612855315208435,0.03864577869339041,0.9999285489320755,no
patch_028,meta-llama/Meta-Llama-3.1-8B-Instruct,confident,0.021305963397026062,0.9786406755447388,0.02130710036644954,0.9999466389417648,no
patch_028,meta-llama/Meta-Llama-3.1-8B-Instruct,confident_extra_neutral,0.00814550369977951,0.9918132424354553,0.008145839747150838,0.9999587461352348,no
patch_028,meta-llama/Meta-Llama-3.1-8B-Instruct,unsupported_claims,0.010367651470005512,0.9895809292793274,0.010368184594288128,0.9999485807493329,no
patch_029,meta-llama/Meta-Llama-3.1-8B-Instruct,hedged,0.1347227394580841,0.8651460409164429,0.13474042004553857,0.999868780374527,no
patch_029,meta-llama/Meta-Llama-3.1-8B-Instruct,confident,0.13472086191177368,0.865134060382843,0.13474040974124135,0.9998549222946167,no
patch_029,meta-llama/Meta-Llama-3.1-8B-Instruct,confident_extra_neutral,0.10833889245986938,0.89152592420578,0.1083535400527024,0.9998648166656494,no
patch_029,meta-llama/Meta-Llama-3.1-8B-Instruct,unsupported_claims,0.10814651846885681,0.8917317390441895,0.10815968609803052,0.9998782575130463,no
patch_030,meta-llama/Meta-Llama-3.1-8B-Instruct,hedged,0.10846656560897827,0.8913482427597046,0.10848665642985866,0.9998148083686829,no
patch_030,meta-llama/Meta-Llama-3.1-8B-Instruct,confident,0.1209232434630394,0.8788498640060425,0.12095068627036357,0.9997731074690819,no
patch_030,meta-llama/Meta-Llama-3.1-8B-Instruct,confident_extra_neutral,0.09703430533409119,0.9027660489082336,0.09705368168990733,0.9998003542423248,no
patch_030,meta-llama/Meta-Llama-3.1-8B-Instruct,unsupported_claims,0.08668425679206848,0.9131312370300293,0.08670025352446943,0.9998154938220978,no
patch_031,meta-llama/Meta-Llama-3.1-8B-Instruct,hedged,0.04865342006087303,0.951249897480011,0.048658124448000634,0.999903317540884,no
patch_031,meta-llama/Meta-Llama-3.1-8B-Instruct,confident,0.055161017924547195,0.9446905851364136,0.055169204865678494,0.9998516030609608,no
patch_031,meta-llama/Meta-Llama-3.1-8B-Instruct,confident_extra_neutral,0.07775739580392838,0.9220391511917114,0.07777321899899248,0.9997965469956398,no
patch_031,meta-llama/Meta-Llama-3.1-8B-Instruct,unsupported_claims,0.061507448554039,0.9383399486541748,0.06151683619498421,0.9998473972082138,no
patch_032,meta-llama/Meta-Llama-3.1-8B-Instruct,hedged,0.030467459931969643,0.9693924188613892,0.030471729667499097,0.9998598787933588,no
patch_032,meta-llama/Meta-Llama-3.1-8B-Instruct,confident,0.03043373115360737,0.9694262742996216,0.030437992306544943,0.999860005453229,no
patch_032,meta-llama/Meta-Llama-3.1-8B-Instruct,confident_extra_neutral,0.021620074287056923,0.9782323241233826,0.021623265915477537,0.9998523984104395,no
patch_032,meta-llama/Meta-Llama-3.1-8B-Instruct,unsupported_claims,0.016743652522563934,0.9831698536872864,0.016745100869804602,0.9999135062098503,no
patch_033,meta-llama/Meta-Llama-3.1-8B-Instruct,hedged,0.054618388414382935,0.9453279972076416,0.05462131690231285,0.9999463856220245,no
patch_033,meta-llama/Meta-Llama-3.1-8B-Instruct,confident,0.05457786098122597,0.9453698992729187,0.05458071226376323,0.9999477602541447,no
patch_033,meta-llama/Meta-Llama-3.1-8B-Instruct,confident_extra_neutral,0.0489455983042717,0.9509387016296387,0.048951261968516624,0.9998842999339104,no
patch_033,meta-llama/Meta-Llama-3.1-8B-Instruct,unsupported_claims,0.07754342257976532,0.9223566055297852,0.07755117551738838,0.9999000281095505,no
patch_034,meta-llama/Meta-Llama-3.1-8B-Instruct,hedged,0.12091731280088425,0.8788091540336609,0.12095039674576914,0.9997264668345451,no
patch_034,meta-llama/Meta-Llama-3.1-8B-Instruct,confident,0.10832341015338898,0.8914021253585815,0.1083531492450229,0.9997255355119705,no
patch_034,meta-llama/Meta-Llama-3.1-8B-Instruct,confident_extra_neutral,0.06919120252132416,0.930593729019165,0.06920608656775105,0.9997849315404892,no
patch_034,meta-llama/Meta-Llama-3.1-8B-Instruct,unsupported_claims,0.07747629284858704,0.9223483800888062,0.07748987892144009,0.9998246729373932,no
patch_035,meta-llama/Meta-Llama-3.1-8B-Instruct,hedged,0.07025005668401718,0.9295234084129333,0.07026597437971097,0.9997734650969505,no
patch_035,meta-llama/Meta-Llama-3.1-8B-Instruct,confident,0.0444566085934639,0.9553375244140625,0.044465762626283815,0.9997941330075264,no
patch_035,meta-llama/Meta-Llama-3.1-8B-Instruct,confident_extra_neutral,0.06259240210056305,0.9371181726455688,0.06261052316712551,0.9997105747461319,no
patch_035,meta-llama/Meta-Llama-3.1-8B-Instruct,unsupported_claims,0.07840941846370697,0.9213573932647705,0.07842770688511498,0.9997668117284775,no
patch_036,meta-llama/Meta-Llama-3.1-8B-Instruct,hedged,0.13484223186969757,0.8648548722267151,0.13488308740433555,0.9996971040964127,no
patch_036,meta-llama/Meta-Llama-3.1-8B-Instruct,confident,0.08662032335996628,0.913177490234375,0.08663784035350139,0.9997978135943413,no
patch_036,meta-llama/Meta-Llama-3.1-8B-Instruct,confident_extra_neutral,0.06899174302816391,0.9306965470314026,0.06901325514581454,0.9996882900595665,no
patch_036,meta-llama/Meta-Llama-3.1-8B-Instruct,unsupported_claims,0.061059363186359406,0.9387137293815613,0.0610732211541403,0.9997730925679207,no
patch_037,meta-llama/Meta-Llama-3.1-8B-Instruct,hedged,0.27327871322631836,0.7263491749763489,0.2733804413136912,0.9996278882026672,no
patch_037,meta-llama/Meta-Llama-3.1-8B-Instruct,confident,0.2738253176212311,0.7257056832313538,0.2739538017206692,0.9995310008525848,no
patch_037,meta-llama/Meta-Llama-3.1-8B-Instruct,confident_extra_neutral,0.20735251903533936,0.7924063205718994,0.20740253631245614,0.9997588396072388,no
patch_037,meta-llama/Meta-Llama-3.1-8B-Instruct,unsupported_claims,0.16899313032627106,0.8307216763496399,0.16904133978787364,0.999714806675911,no
patch_038,meta-llama/Meta-Llama-3.1-8B-Instruct,hedged,0.24864903092384338,0.7511128783226013,0.24870824605756264,0.9997619092464447,no
patch_038,meta-llama/Meta-Llama-3.1-8B-Instruct,confident,0.29734987020492554,0.7023350596427917,0.2974435858007993,0.9996849298477173,no
patch_038,meta-llama/Meta-Llama-3.1-8B-Instruct,confident_extra_neutral,0.16869337856769562,0.8310064077377319,0.16874403783873226,0.9996997863054276,no
patch_038,meta-llama/Meta-Llama-3.1-8B-Instruct,unsupported_claims,0.12241196632385254,0.877336859703064,0.12244272074849809,0.9997488260269165,no
patch_039,meta-llama/Meta-Llama-3.1-8B-Instruct,hedged,0.12351644039154053,0.8761301040649414,0.12356011339857897,0.9996465444564819,no
patch_039,meta-llama/Meta-Llama-3.1-8B-Instruct,confident,0.11203785985708237,0.887607991695404,0.11207755194810591,0.9996458515524864,no
patch_039,meta-llama/Meta-Llama-3.1-8B-Instruct,confident_extra_neutral,0.11041955649852753,0.8894054889678955,0.11043887828096594,0.999825045466423,no
patch_039,meta-llama/Meta-Llama-3.1-8B-Instruct,unsupported_claims,0.11022472381591797,0.8896022439002991,0.11024379955232742,0.999826967716217,no
patch_040,meta-llama/Meta-Llama-3.1-8B-Instruct,hedged,0.35075297951698303,0.6490998864173889,0.3508045948232604,0.999852865934372,no
patch_040,meta-llama/Meta-Llama-3.1-8B-Instruct,confident,0.2969904839992523,0.7028942704200745,0.297024714784982,0.9998847544193268,no
patch_040,meta-llama/Meta-Llama-3.1-8B-Instruct,confident_extra_neutral,0.2969907224178314,0.7028946876525879,0.2970247584639875,0.9998854100704193,no
patch_040,meta-llama/Meta-Llama-3.1-8B-Instruct,unsupported_claims,0.29688379168510437,0.7030302286148071,0.29690931985937935,0.9999140202999115,no
patch_041,meta-llama/Meta-Llama-3.1-8B-Instruct,hedged,0.32460299134254456,0.6752576231956482,0.32464824258776254,0.9998606145381927,no
patch_041,meta-llama/Meta-Llama-3.1-8B-Instruct,confident,0.3246004581451416,0.6752525568008423,0.3246481765749117,0.9998530149459839,no
patch_041,meta-llama/Meta-Llama-3.1-8B-Instruct,confident_extra_neutral,0.2514325678348541,0.7483112812042236,0.2514969890302633,0.9997438490390778,no
patch_041,meta-llama/Meta-Llama-3.1-8B-Instruct,unsupported_claims,0.22832992672920227,0.7714114785194397,0.2283889869224884,0.999741405248642,no
patch_042,meta-llama/Meta-Llama-3.1-8B-Instruct,hedged,0.18714308738708496,0.812594473361969,0.18719221397150257,0.999737560749054,no
patch_042,meta-llama/Meta-Llama-3.1-8B-Instruct,confident,0.15239940583705902,0.8473857641220093,0.1524321528426935,0.9997851699590683,no
patch_042,meta-llama/Meta-Llama-3.1-8B-Instruct,confident_extra_neutral,0.0991649478673935,0.900668740272522,0.09918144291765099,0.9998336881399155,no
patch_042,meta-llama/Meta-Llama-3.1-8B-Instruct,unsupported_claims,0.09818259626626968,0.9016810655593872,0.09819598412747345,0.9998636618256569,no
patch_043,meta-llama/Meta-Llama-3.1-8B-Instruct,hedged,0.06230480596423149,0.9374644160270691,0.06231918786231012,0.9997692219913006,no
patch_043,meta-llama/Meta-Llama-3.1-8B-Instruct,confident,0.04936646670103073,0.9504007697105408,0.04937796009221107,0.9997672364115715,no
patch_043,meta-llama/Meta-Llama-3.1-8B-Instruct,confident_extra_neutral,0.03484387695789337,0.9648346304893494,0.03485508260737738,0.9996785074472427,no
patch_043,meta-llama/Meta-Llama-3.1-8B-Instruct,unsupported_claims,0.02739613689482212,0.9722418785095215,0.02740605746545229,0.9996380154043436,no
patch_044,meta-llama/Meta-Llama-3.1-8B-Instruct,hedged,0.16926787793636322,0.8305836915969849,0.16929300617627088,0.9998515695333481,no
patch_044,meta-llama/Meta-Llama-3.1-8B-Instruct,confident,0.1372390240430832,0.8626208305358887,0.13725826015974288,0.9998598545789719,no
patch_044,meta-llama/Meta-Llama-3.1-8B-Instruct,confident_extra_neutral,0.11145897209644318,0.8882442116737366,0.11149206475075737,0.9997031837701797,no
patch_044,meta-llama/Meta-Llama-3.1-8B-Instruct,unsupported_claims,0.1226365938782692,0.8771309852600098,0.12266510380739921,0.999767579138279,no
patch_045,meta-llama/Meta-Llama-3.1-8B-Instruct,hedged,0.12189479917287827,0.8779690265655518,0.12191140036780031,0.99986382573843,no
patch_045,meta-llama/Meta-Llama-3.1-8B-Instruct,confident,0.12242792546749115,0.8774461150169373,0.1224433483723371,0.9998740404844284,no
patch_045,meta-llama/Meta-Llama-3.1-8B-Instruct,confident_extra_neutral,0.1679278165102005,0.8318676352500916,0.16796217287700002,0.999795451760292,no
patch_045,meta-llama/Meta-Llama-3.1-8B-Instruct,unsupported_claims,0.1517012119293213,0.8481549620628357,0.15172303364754866,0.999856173992157,no
patch_046,meta-llama/Meta-Llama-3.1-8B-Instruct,hedged,0.1675848364830017,0.8320399522781372,0.16764773979914402,0.9996247887611389,no
patch_046,meta-llama/Meta-Llama-3.1-8B-Instruct,confident,0.1520591378211975,0.847509503364563,0.152124758176501,0.9995686411857605,no
patch_046,meta-llama/Meta-Llama-3.1-8B-Instruct,confident_extra_neutral,0.13556650280952454,0.8642403483390808,0.1355926923823157,0.9998068511486053,no
patch_046,meta-llama/Meta-Llama-3.1-8B-Instruct,unsupported_claims,0.10950994491577148,0.8903096318244934,0.10952970662247814,0.9998195767402649,no
patch_047,meta-llama/Meta-Llama-3.1-8B-Instruct,hedged,0.15106770396232605,0.8488016128540039,0.1510874485511153,0.99986931681633,no
patch_047,meta-llama/Meta-Llama-3.1-8B-Instruct,confident,0.09812396764755249,0.9016768932342529,0.0981435118599608,0.9998008608818054,no
patch_047,meta-llama/Meta-Llama-3.1-8B-Instruct,confident_extra_neutral,0.049698710441589355,0.9500280022621155,0.04971229618060518,0.9997267127037048,no
patch_047,meta-llama/Meta-Llama-3.1-8B-Instruct,unsupported_claims,0.06965915858745575,0.9301493763923645,0.06967249843377435,0.9998085349798203,no
patch_048,meta-llama/Meta-Llama-3.1-8B-Instruct,hedged,0.013299640268087387,0.9866576790809631,0.013300207929619586,0.9999573193490505,no
patch_048,meta-llama/Meta-Llama-3.1-8B-Instruct,confident,0.00731535954400897,0.9926512241363525,0.007315604004570736,0.9999665836803615,no
patch_048,meta-llama/Meta-Llama-3.1-8B-Instruct,confident_extra_neutral,0.004650460556149483,0.9952688217163086,0.00465083596105943,0.9999192822724581,no
patch_048,meta-llama/Meta-Llama-3.1-8B-Instruct,unsupported_claims,0.004545161034911871,0.9953908324241638,0.004545451973569637,0.9999359934590757,no
patch_050,meta-llama/Meta-Llama-3.1-8B-Instruct,hedged,0.29636573791503906,0.703483521938324,0.2964104188650435,0.999849259853363,no
patch_050,meta-llama/Meta-Llama-3.1-8B-Instruct,confident,0.2715345025062561,0.7282103300094604,0.2716038069664015,0.9997448325157166,no
patch_050,meta-llama/Meta-Llama-3.1-8B-Instruct,confident_extra_neutral,0.29695022106170654,0.7025845646858215,0.297088430833975,0.9995347857475281,no
patch_050,meta-llama/Meta-Llama-3.1-8B-Instruct,unsupported_claims,0.2718677222728729,0.7278174757957458,0.27195333370756963,0.9996851980686188,no
patch_001,meta-llama/Meta-Llama-3.1-8B-Instruct,hedged,0.2722811996936798,0.7274805903434753,0.27234607524214416,0.9997617900371552,no
