patch_id,model,condition,p_yes,p_no,p_yes_renorm,coverage,top_token
patch_007,meta-llama/Llama-3.3-70B-Instruct,unsupported_claims,0.999992847442627,7.154831109801307e-06,0.9999928451689065,1.0000000022737368,yes
patch_008,meta-llama/Llama-3.3-70B-Instruct,hedged,0.9999034404754639,9.658581984695047e-05,0.9999034141826928,1.0000000262953108,yes
patch_008,meta-llama/Llama-3.3-70B-Instruct,confident,0.9999035000801086,9.659616625867784e-05,0.9999034038430383,1.0000000962463673,yes
patch_008,meta-llama/Llama-3.3-70B-Instruct,confident_extra_neutral,0.9999784231185913,2.1533769540837966e-05,0.9999784662295308,0.9999999568881321,yes
patch_008,meta-llama/Llama-3.3-70B-Instruct,unsupported_claims,0.9820168018341064,0.017983080819249153,0.9820169170704964,0.9999998826533556,yes
patch_009,meta-llama/Llama-3.3-70B-Instruct,hedged,0.09536359459161758,0.9046363234519958,0.09536360240727385,0.9999999180436134,no
patch_009,meta-llama/Llama-3.3-70B-Instruct,confident,0.07588247209787369,0.9241174459457397,0.07588247831692742,0.9999999180436134,no
patch_009,meta-llama/Llama-3.3-70B-Instruct,confident_extra_neutral,0.562232494354248,0.4377673864364624,0.5622325613775923,0.9999998807907104,yes
patch_009,meta-llama/Llama-3.3-70B-Instruct,unsupported_claims,0.029347581788897514,0.9706522226333618,0.02934758752863238,0.9999998044222593,no
patch_010,meta-llama/Llama-3.3-70B-Instruct,hedged,0.999914824962616,8.513547800248489e-05,0.9999148645186297,0.9999999604406185,yes
patch_010,meta-llama/Llama-3.3-70B-Instruct,confident,0.9999248385429382,7.516770710935816e-05,0.9999248322933605,1.0000000062500476,yes
patch_010,meta-llama/Llama-3.3-70B-Instruct,confident_extra_neutral,0.9998196959495544,0.0001802816695999354,0.9998197183263652,0.9999999776191544,yes
patch_010,meta-llama/Llama-3.3-70B-Instruct,unsupported_claims,0.9770145416259766,0.022985411807894707,0.9770145871217636,0.9999999534338713,yes
patch_011,meta-llama/Llama-3.3-70B-Instruct,hedged,0.9999781250953674,2.1912057491135783e-05,0.999978087943323,1.0000000371528586,yes
patch_011,meta-llama/Llama-3.3-70B-Instruct,confident,0.999984860420227,1.5048382010718342e-05,0.9999849516166169,0.9999999088022378,yes
patch_011,meta-llama/Llama-3.3-70B-Instruct,confident_extra_neutral,0.9997949004173279,0.00020497282093856484,0.9997950271530788,0.9999998732382664,yes
patch_011,meta-llama/Llama-3.3-70B-Instruct,unsupported_claims,0.9953904151916504,0.004609568510204554,0.995390431414668,0.9999999837018549,yes
patch_012,meta-llama/Llama-3.3-70B-Instruct,hedged,0.8519615530967712,0.14803844690322876,0.8519615530967712,1.0,yes
patch_012,meta-llama/Llama-3.3-70B-Instruct,confident,0.851963996887207,0.14803597331047058,0.8519640222777135,0.9999999701976776,yes
patch_012,meta-llama/Llama-3.3-70B-Instruct,confident_extra_neutral,0.9399152398109436,0.060084644705057144,0.939915348356127,0.9999998845160007,yes
patch_012,meta-llama/Llama-3.3-70B-Instruct,unsupported_claims,0.01098905224353075,0.9890109300613403,0.010989052437983449,0.9999999823048711,no
patch_013,meta-llama/Llama-3.3-70B-Instruct,hedged,0.9241480827331543,0.07585176080465317,0.9241482273274122,0.9999998435378075,yes
patch_013,meta-llama/Llama-3.3-70B-Instruct,confident,0.9820142388343811,0.01798565499484539,0.9820143430956035,0.9999998938292265,yes
patch_013,meta-llama/Llama-3.3-70B-Instruct,confident_extra_neutral,0.9875686168670654,0.012431216426193714,0.9875687815014383,0.9999998332932591,yes
patch_013,meta-llama/Llama-3.3-70B-Instruct,unsupported_claims,0.6225643157958984,0.3774353265762329,0.6225645384423274,0.9999996423721313,yes
patch_014,meta-llama/Llama-3.3-70B-Instruct,hedged,0.9706911444664001,0.029308754950761795,0.9706912421012801,0.9999998994171619,yes
patch_014,meta-llama/Llama-3.3-70B-Instruct,confident,0.777387797832489,0.2226119041442871,0.7773880295121758,0.9999997019767761,yes
patch_014,meta-llama/Llama-3.3-70B-Instruct,confident_extra_neutral,0.9241799116134644,0.07581999897956848,0.9241799942415948,0.9999999105930328,yes
patch_014,meta-llama/Llama-3.3-70B-Instruct,unsupported_claims,0.00859135016798973,0.9914083480834961,0.008591352760417661,0.9999996982514858,no
patch_015,meta-llama/Llama-3.3-70B-Instruct,hedged,0.9814385771751404,0.01855935901403427,0.9814406026828806,0.9999979361891747,yes
patch_015,meta-llama/Llama-3.3-70B-Instruct,confident,0.9899219870567322,0.010076144710183144,0.9899238364651948,0.9999981317669153,yes
patch_015,meta-llama/Llama-3.3-70B-Instruct,confident_extra_neutral,0.9973463416099548,0.002652188530191779,0.997347807571457,0.9999985301401466,yes
patch_015,meta-llama/Llama-3.3-70B-Instruct,unsupported_claims,0.3208201229572296,0.6791746020317078,0.3208218152958544,0.9999947249889374,no
patch_016,meta-llama/Llama-3.3-70B-Instruct,hedged,0.9999994039535522,5.889282306270616e-07,0.9999994110717652,0.9999999928817829,yes
patch_016,meta-llama/Llama-3.3-70B-Instruct,confident,0.9999983310699463,1.707136789264041e-06,0.9999982928632759,1.0000000382067356,yes
patch_016,meta-llama/Llama-3.3-70B-Instruct,confident_extra_neutral,0.9999991059303284,8.889689979696414e-07,0.9999991110309975,0.9999999948993263,yes
patch_016,meta-llama/Llama-3.3-70B-Instruct,unsupported_claims,0.9995655417442322,0.0004344087792560458,0.9995655911992509,0.9999999505234882,yes
patch_017,meta-llama/Llama-3.3-70B-Instruct,hedged,0.9964060187339783,0.0035940269008278847,0.9964059732631848,1.0000000456348062,yes
patch_017,meta-llama/Llama-3.3-70B-Instruct,confident,0.9902910590171814,0.00970880500972271,0.9902911936701408,0.9999998640269041,yes
patch_017,meta-llama/Llama-3.3-70B-Instruct,confident_extra_neutral,0.9993718266487122,0.000628146342933178,0.9993718536401016,0.9999999729916453,yes
patch_017,meta-llama/Llama-3.3-70B-Instruct,unsupported_claims,0.817592203617096,0.1824076622724533,0.8175923132647696,0.9999998658895493,yes
patch_018,meta-llama/Llama-3.3-70B-Instruct,hedged,0.9995691776275635,0.0004308265051804483,0.9995691734966,1.000000004132744,yes
patch_018,meta-llama/Llama-3.3-70B-Instruct,confident,0.9989673495292664,0.001032496802508831,0.9989675030388292,0.9999998463317752,yes
patch_018,meta-llama/Llama-3.3-70B-Instruct,confident_extra_neutral,0.9997384548187256,0.00026140871341340244,0.9997385912509127,0.999999863532139,yes
patch_018,meta-llama/Llama-3.3-70B-Instruct,unsupported_claims,0.4378491938114166,0.5621504187583923,0.43784936344747916,0.999999612569809,no
patch_019,meta-llama/Llama-3.3-70B-Instruct,hedged,0.9984983801841736,0.0015015410026535392,0.9984984588790052,0.9999999211868271,yes
patch_019,meta-llama/Llama-3.3-70B-Instruct,confident,0.9859357476234436,0.01406423095613718,0.9859357687426011,0.9999999785795808,yes
patch_019,meta-llama/Llama-3.3-70B-Instruct,confident_extra_neutral,0.9890120625495911,0.010987946763634682,0.9890120533386986,1.0000000093132257,yes
patch_019,meta-llama/Llama-3.3-70B-Instruct,unsupported_claims,0.22273172438144684,0.77726811170578,0.22273176089002744,0.9999998360872269,no
patch_020,meta-llama/Llama-3.3-70B-Instruct,hedged,0.9995659589767456,0.00043397315312176943,0.9995660268174245,0.9999999321298674,yes
patch_020,meta-llama/Llama-3.3-70B-Instruct,confident,0.9988250732421875,0.001174807664938271,0.9988251921951505,0.9999998809071258,yes
patch_020,meta-llama/Llama-3.3-70B-Instruct,confident_extra_neutral,0.9991877675056458,0.0008121738210320473,0.999187826131315,0.9999999413266778,yes
patch_020,meta-llama/Llama-3.3-70B-Instruct,unsupported_claims,0.6791968941688538,0.3208027482032776,0.6791971370686782,0.9999996423721313,yes
patch_021,meta-llama/Llama-3.3-70B-Instruct,hedged,0.001929243328049779,0.998070240020752,0.0019292443247961712,0.9999994833488017,no
patch_021,meta-llama/Llama-3.3-70B-Instruct,confident,0.0021844066213816404,0.9978151321411133,0.002184407628912365,0.9999995387624949,no
patch_021,meta-llama/Llama-3.3-70B-Instruct,confident_extra_neutral,0.0028031831607222557,0.9971964955329895,0.0028031840614029216,0.9999996786937118,no
patch_021,meta-llama/Llama-3.3-70B-Instruct,unsupported_claims,0.00043123235809616745,0.9995683431625366,0.00043123254114548366,0.9999995755206328,no
patch_022,meta-llama/Llama-3.3-70B-Instruct,hedged,0.437846302986145,0.5621536374092102,0.43784632908381993,0.9999999403953552,no
patch_022,meta-llama/Llama-3.3-70B-Instruct,confident,0.3208429515361786,0.6791569590568542,0.3208429802217764,0.9999999105930328,no
patch_022,meta-llama/Llama-3.3-70B-Instruct,confident_extra_neutral,0.6791844964027405,0.32081541419029236,0.6791845571265719,0.9999999105930328,yes
patch_022,meta-llama/Llama-3.3-70B-Instruct,unsupported_claims,0.037330739200115204,0.9626691937446594,0.0373307417033365,0.9999999329447746,no
patch_023,meta-llama/Llama-3.3-70B-Instruct,hedged,0.9980725646018982,0.0019274372607469559,0.9980725627428432,1.0000000018626451,yes
patch_023,meta-llama/Llama-3.3-70B-Instruct,confident,0.9902910590171814,0.009708903729915619,0.9902910959083995,0.999999962747097,yes
patch_023,meta-llama/Llama-3.3-70B-Instruct,confident_extra_neutral,0.9924179911613464,0.007581880781799555,0.9924181182472885,0.999999871943146,yes
patch_023,meta-llama/Llama-3.3-70B-Instruct,unsupported_claims,0.22275137901306152,0.7772485613822937,0.22275139229007915,0.9999999403953552,no
patch_024,meta-llama/Llama-3.3-70B-Instruct,hedged,0.03732765465974808,0.962672233581543,0.037327658831439035,0.999999888241291,no
patch_024,meta-llama/Llama-3.3-70B-Instruct,confident,0.03732787072658539,0.9626720547676086,0.03732787350772869,0.999999925494194,no
patch_024,meta-llama/Llama-3.3-70B-Instruct,confident_extra_neutral,0.03732849285006523,0.9626713991165161,0.037328496882790364,0.9999998919665813,no
patch_024,meta-llama/Llama-3.3-70B-Instruct,unsupported_claims,0.0066931541077792645,0.9933068156242371,0.00669315431036755,0.9999999697320163,no
patch_025,meta-llama/Llama-3.3-70B-Instruct,hedged,0.9968277812004089,0.003172121709212661,0.9968278779828048,0.9999999029096216,yes
patch_025,meta-llama/Llama-3.3-70B-Instruct,confident,0.992423951625824,0.007575901225209236,0.9924240976600046,0.9999998528510332,yes
patch_025,meta-llama/Llama-3.3-70B-Instruct,confident_extra_neutral,0.9840935468673706,0.01590636931359768,0.9840936293531457,0.9999999161809683,yes
patch_025,meta-llama/Llama-3.3-70B-Instruct,unsupported_claims,0.32094845175743103,0.6790512204170227,0.320948556972567,0.9999996721744537,no
patch_028,meta-llama/Llama-3.3-70B-Instruct,hedged,0.37758225202560425,0.6224174499511719,0.3775823645539178,0.9999997019767761,no
patch_028,meta-llama/Llama-3.3-70B-Instruct,confident,0.5621422529220581,0.4378572404384613,0.5621425377256615,0.9999994933605194,yes
patch_028,meta-llama/Llama-3.3-70B-Instruct,confident_extra_neutral,0.562106192111969,0.43789324164390564,0.5621065104014783,0.9999994337558746,yes
patch_028,meta-llama/Llama-3.3-70B-Instruct,unsupported_claims,0.029324471950531006,0.9706752896308899,0.029324478942031607,0.9999997615814209,no
patch_029,meta-llama/Llama-3.3-70B-Instruct,hedged,0.8519895672798157,0.14801038801670074,0.851989605366719,0.9999999552965164,yes
patch_029,meta-llama/Llama-3.3-70B-Instruct,confident,0.9706960916519165,0.029303906485438347,0.9706960934599789,0.9999999981373549,yes
patch_029,meta-llama/Llama-3.3-70B-Instruct,confident_extra_neutral,0.9579302072525024,0.04206959158182144,0.957930399955219,0.9999997988343239,yes
patch_029,meta-llama/Llama-3.3-70B-Instruct,unsupported_claims,0.43797487020492554,0.5620250105857849,0.4379749224156049,0.9999998807907104,no
patch_030,meta-llama/Llama-3.3-70B-Instruct,hedged,0.43783774971961975,0.5621618628501892,0.4378379193512485,0.999999612569809,no
patch_030,meta-llama/Llama-3.3-70B-Instruct,confident,0.7310749292373657,0.2689247131347656,0.731075190690228,0.9999996423721313,yes
patch_030,meta-llama/Llama-3.3-70B-Instruct,confident_extra_neutral,0.6792085766792297,0.3207909166812897,0.6792089207932845,0.9999994933605194,yes
patch_030,meta-llama/Llama-3.3-70B-Instruct,unsupported_claims,0.26901519298553467,0.7309842705726624,0.26901533729660726,0.999999463558197,no
patch_031,meta-llama/Llama-3.3-70B-Instruct,hedged,0.9525727033615112,0.04742718115448952,0.9525728133684292,0.9999998845160007,yes
patch_031,meta-llama/Llama-3.3-70B-Instruct,confident,0.9046505093574524,0.0953492671251297,0.9046507115626435,0.9999997764825821,yes
patch_031,meta-llama/Llama-3.3-70B-Instruct,confident_extra_neutral,0.7773165702819824,0.22268328070640564,0.7773166861111948,0.9999998509883881,yes
patch_031,meta-llama/Llama-3.3-70B-Instruct,unsupported_claims,0.43789398670196533,0.5621057152748108,0.4378941172045819,0.9999997019767761,no
patch_032,meta-llama/Llama-3.3-70B-Instruct,hedged,0.01798955164849758,0.9820104241371155,0.017989552084103556,0.9999999757856131,no
patch_032,meta-llama/Llama-3.3-70B-Instruct,confident,0.010989248752593994,0.9890106916427612,0.010989249407604302,0.9999999403953552,no
patch_032,meta-llama/Llama-3.3-70B-Instruct,confident_extra_neutral,0.07586413621902466,0.9241357445716858,0.07586414526273552,0.9999998807907104,no
patch_032,meta-llama/Llama-3.3-70B-Instruct,unsupported_claims,0.002473417203873396,0.9975265860557556,0.0024734171958109737,1.000000003259629,no
patch_033,meta-llama/Llama-3.3-70B-Instruct,hedged,0.5000187158584595,0.499981164932251,0.5000187754653425,0.9999998807907104,no
patch_033,meta-llama/Llama-3.3-70B-Instruct,confident,0.3775576055049896,0.6224423050880432,0.37755763926127306,0.9999999105930328,no
patch_033,meta-llama/Llama-3.3-70B-Instruct,confident_extra_neutral,0.2689657211303711,0.7310341000556946,0.2689657692251985,0.9999998211860657,no
patch_033,meta-llama/Llama-3.3-70B-Instruct,unsupported_claims,0.02931751310825348,0.9706823229789734,0.02931751791376914,0.9999998360872269,no
patch_034,meta-llama/Llama-3.3-70B-Instruct,hedged,0.8519853353500366,0.14801457524299622,0.8519854115234683,0.9999999105930328,yes
patch_034,meta-llama/Llama-3.3-70B-Instruct,confident,0.7773416638374329,0.22265833616256714,0.7773416638374329,1.0,yes
patch_034,meta-llama/Llama-3.3-70B-Instruct,confident_extra_neutral,0.8176119327545166,0.18238775432109833,0.8176121886053079,0.9999996870756149,yes
patch_034,meta-llama/Llama-3.3-70B-Instruct,unsupported_claims,0.11923220753669739,0.8807675838470459,0.1192322324104794,0.9999997913837433,no
patch_035,meta-llama/Llama-3.3-70B-Instruct,hedged,0.006693846080452204,0.9933061599731445,0.006693846039930359,1.0000000060535967,no
patch_035,meta-llama/Llama-3.3-70B-Instruct,confident,0.0009112224215641618,0.9990887641906738,0.0009112224337633908,0.999999986612238,no
patch_035,meta-llama/Llama-3.3-70B-Instruct,confident_extra_neutral,0.0021834028884768486,0.9978165030479431,0.0021834030938555605,0.99999990593642,no
patch_035,meta-llama/Llama-3.3-70B-Instruct,unsupported_claims,0.0005529115442186594,0.9994471073150635,0.0005529115337911448,1.0000000188592821,no
patch_036,meta-llama/Llama-3.3-70B-Instruct,hedged,0.03734144568443298,0.9626582860946655,0.03734145570019189,0.9999997317790985,no
patch_036,meta-llama/Llama-3.3-70B-Instruct,confident,0.010991889983415604,0.9890079498291016,0.010991891744179074,0.9999998398125172,no
patch_036,meta-llama/Llama-3.3-70B-Instruct,confident_extra_neutral,0.047433726489543915,0.9525660872459412,0.047433735324765615,0.9999998137354851,no
patch_036,meta-llama/Llama-3.3-70B-Instruct,unsupported_claims,0.0021838515531271696,0.9978161454200745,0.002183851559737248,0.9999999969732016,no
patch_037,meta-llama/Llama-3.3-70B-Instruct,hedged,0.9991957545280457,0.0008042088011279702,0.9991957911693811,0.9999999633291736,yes
patch_037,meta-llama/Llama-3.3-70B-Instruct,confident,0.9990887641906738,0.0009112495463341475,0.9990887504661837,1.000000013737008,yes
patch_037,meta-llama/Llama-3.3-70B-Instruct,confident_extra_neutral,0.9997038245201111,0.0002961863356176764,0.9997038136675976,1.0000000108557288,yes
patch_037,meta-llama/Llama-3.3-70B-Instruct,unsupported_claims,0.7311481237411499,0.2688514292240143,0.7311484505899775,0.9999995529651642,yes
patch_038,meta-llama/Llama-3.3-70B-Instruct,hedged,0.904654860496521,0.09534502029418945,0.9046549683397971,0.9999998807907104,yes
patch_038,meta-llama/Llama-3.3-70B-Instruct,confident,0.8519750237464905,0.14802487194538116,0.8519751126144198,0.9999998956918716,yes
patch_038,meta-llama/Llama-3.3-70B-Instruct,confident_extra_neutral,0.8808197975158691,0.11918003112077713,0.8808199484561295,0.9999998286366463,yes
patch_038,meta-llama/Llama-3.3-70B-Instruct,unsupported_claims,0.11925732344388962,0.8807424306869507,0.11925735276559472,0.9999997541308403,no
patch_039,meta-llama/Llama-3.3-70B-Instruct,hedged,0.9999958872795105,4.065531356900465e-06,0.9999959344684513,0.9999999528108674,yes
patch_039,meta-llama/Llama-3.3-70B-Instruct,confident,0.999986469745636,1.349770445813192e-05,0.9999865022951026,0.9999999674500941,yes
patch_039,meta-llama/Llama-3.3-70B-Instruct,confident_extra_neutral,0.9999867081642151,1.3234817743068561e-05,0.9999867651815023,0.9999999429819582,yes
patch_039,meta-llama/Llama-3.3-70B-Instruct,unsupported_claims,0.9998391270637512,0.00016075567691586912,0.999839244304234,0.9999998827406671,yes
patch_040,meta-llama/Llama-3.3-70B-Instruct,hedged,0.9998902082443237,0.00010971088340738788,0.99989028910772,0.9999999191277311,yes
patch_040,meta-llama/Llama-3.3-70B-Instruct,confident,0.999913215637207,8.661646279506385e-05,0.999913383522662,0.9999998321000021,yes
patch_040,meta-llama/Llama-3.3-70B-Instruct,confident_extra_neutral,0.9999241828918457,7.572641334263608e-05,0.9999242735797894,0.9999999093051883,yes
patch_040,meta-llama/Llama-3.3-70B-Instruct,unsupported_claims,0.9913793206214905,0.008620226755738258,0.991379769342549,0.9999995473772287,yes
patch_041,meta-llama/Llama-3.3-70B-Instruct,hedged,0.9959266185760498,0.004073264542967081,0.9959267349809457,0.9999998831190169,yes
patch_041,meta-llama/Llama-3.3-70B-Instruct,confident,0.9978116154670715,0.00218828022480011,0.9978117195469445,0.9999998956918716,yes
patch_041,meta-llama/Llama-3.3-70B-Instruct,confident_extra_neutral,0.9978049397468567,0.0021948267240077257,0.9978051727634362,0.9999997664708644,yes
patch_041,meta-llama/Llama-3.3-70B-Instruct,unsupported_claims,0.8519167304039001,0.14808289706707,0.8519170477677315,0.9999996274709702,yes
patch_042,meta-llama/Llama-3.3-70B-Instruct,hedged,0.32092589139938354,0.6790739297866821,0.3209259487854151,0.9999998211860657,no
patch_042,meta-llama/Llama-3.3-70B-Instruct,confident,0.029333019629120827,0.9706668853759766,0.029333022415608433,0.9999999050050974,no
patch_042,meta-llama/Llama-3.3-70B-Instruct,confident_extra_neutral,0.029334688559174538,0.9706650972366333,0.02933469484278915,0.9999997857958078,no
patch_042,meta-llama/Llama-3.3-70B-Instruct,unsupported_claims,0.022991647943854332,0.9770082831382751,0.022991649528389856,0.9999999310821295,no
patch_043,meta-llama/Llama-3.3-70B-Instruct,hedged,0.22317704558372498,0.7768216729164124,0.22317733158544475,0.9999987185001373,no
patch_043,meta-llama/Llama-3.3-70B-Instruct,confident,0.6499042510986328,0.35009440779685974,0.6499051226893222,0.9999986588954926,yes
patch_043,meta-llama/Llama-3.3-70B-Instruct,confident_extra_neutral,0.5628411173820496,0.4371570646762848,0.5628421405962282,0.9999981820583344,yes
patch_043,meta-llama/Llama-3.3-70B-Instruct,unsupported_claims,0.0052630663849413395,0.9947365522384644,0.005263068392152438,0.9999996186234057,no
patch_044,meta-llama/Llama-3.3-70B-Instruct,hedged,0.09549438953399658,0.9045047163963318,0.0954944749127104,0.9999991059303284,no
patch_044,meta-llama/Llama-3.3-70B-Instruct,confident,0.43773213028907776,0.5622668862342834,0.43773256078882533,0.9999990165233612,no
patch_044,meta-llama/Llama-3.3-70B-Instruct,confident_extra_neutral,0.8519529104232788,0.1480468064546585,0.8519531516300124,0.9999997168779373,yes
patch_044,meta-llama/Llama-3.3-70B-Instruct,unsupported_claims,0.023009777069091797,0.9769898653030396,0.02300978529803227,0.9999996423721313,no
patch_045,meta-llama/Llama-3.3-70B-Instruct,hedged,0.02597234584391117,0.9740266799926758,0.02597237114524489,0.999999025836587,no
patch_045,meta-llama/Llama-3.3-70B-Instruct,confident,0.0015057643176987767,0.9984938502311707,0.0015057648980975591,0.9999996145488694,no
patch_045,meta-llama/Llama-3.3-70B-Instruct,confident_extra_neutral,0.0031782803125679493,0.9968211650848389,0.0031782820752514302,0.9999994453974068,no
patch_045,meta-llama/Llama-3.3-70B-Instruct,unsupported_claims,0.001704924157820642,0.9982945919036865,0.0017049249828994687,0.9999995160615072,no
patch_046,meta-llama/Llama-3.3-70B-Instruct,hedged,0.014066776260733604,0.9859299659729004,0.014066822087153477,0.999996742233634,no
patch_046,meta-llama/Llama-3.3-70B-Instruct,confident,0.03733460605144501,0.9626554846763611,0.037334976013884684,0.9999900907278061,no
patch_046,meta-llama/Llama-3.3-70B-Instruct,confident_extra_neutral,0.025963393971323967,0.9740304946899414,0.025963552643388926,0.9999938886612654,no
patch_046,meta-llama/Llama-3.3-70B-Instruct,unsupported_claims,0.001501408638432622,0.9984983205795288,0.0015014090449872238,0.9999997292179614,no
patch_047,meta-llama/Llama-3.3-70B-Instruct,hedged,0.0008110129274427891,0.9991883635520935,0.000811013433126261,0.9999993764795363,no
patch_047,meta-llama/Llama-3.3-70B-Instruct,confident,0.033123116940259933,0.9668756723403931,0.033123157043107,0.999998789280653,no
patch_047,meta-llama/Llama-3.3-70B-Instruct,confident_extra_neutral,0.03311130404472351,0.9668871164321899,0.03311135634487528,0.9999984204769135,no
patch_047,meta-llama/Llama-3.3-70B-Instruct,unsupported_claims,0.07588145136833191,0.9241175055503845,0.07588153051893616,0.9999989569187164,no
patch_048,meta-llama/Llama-3.3-70B-Instruct,hedged,0.00029622274450957775,0.9997038841247559,0.000296222712852474,1.0000001068692654,no
patch_048,meta-llama/Llama-3.3-70B-Instruct,confident,0.0002306483220309019,0.9997693300247192,0.00023064832702518776,0.9999999783467501,no
patch_048,meta-llama/Llama-3.3-70B-Instruct,confident_extra_neutral,0.0003356133820489049,0.9996644258499146,0.00033561336888213346,1.0000000392319635,no
patch_048,meta-llama/Llama-3.3-70B-Instruct,unsupported_claims,0.00015859473205637187,0.9998414516448975,0.00015859472470123163,1.0000000463769538,no
patch_050,meta-llama/Llama-3.3-70B-Instruct,hedged,0.997519850730896,0.0024801604449748993,0.997519839582743,1.000000011175871,yes
patch_050,meta-llama/Llama-3.3-70B-Instruct,confident,0.9466397166252136,0.053359873592853546,0.9466401045412254,0.9999995902180672,yes
patch_050,meta-llama/Llama-3.3-70B-Instruct,confident_extra_neutral,0.5012824535369873,0.4987165331840515,0.5012829614764658,0.9999989867210388,no
patch_050,meta-llama/Llama-3.3-70B-Instruct,unsupported_claims,0.02609180472791195,0.9739074110984802,0.026091825188432644,0.9999992158263922,no
patch_001,meta-llama/Llama-3.3-70B-Instruct,hedged,0.22273117303848267,0.777268648147583,0.22273121286592715,0.9999998211860657,no
patch_001,meta-llama/Llama-3.3-70B-Instruct,confident,0.04743384197354317,0.9525660872459412,0.0474338453309352,0.9999999292194843,no
patch_001,meta-llama/Llama-3.3-70B-Instruct,confident_extra_neutral,0.022984126582741737,0.9770159125328064,0.022984125683705062,1.0000000391155481,no
patch_001,meta-llama/Llama-3.3-70B-Instruct,unsupported_claims,0.014068474993109703,0.9859314560890198,0.014068475962679109,0.9999999310821295,no
patch_026,meta-llama/Llama-3.3-70B-Instruct,hedged,0.97068852186203,0.029311543330550194,0.9706884585803448,1.0000000651925802,yes
patch_026,meta-llama/Llama-3.3-70B-Instruct,confident,0.8808004260063171,0.11919945478439331,0.8808005310059227,0.9999998807907104,yes
patch_026,meta-llama/Llama-3.3-70B-Instruct,confident_extra_neutral,0.8519604802131653,0.1480395495891571,0.8519604548227652,1.0000000298023224,yes
patch_026,meta-llama/Llama-3.3-70B-Instruct,unsupported_claims,0.26896733045578003,0.7310326099395752,0.26896734648748316,0.9999999403953552,no
patch_027,meta-llama/Llama-3.3-70B-Instruct,hedged,0.4985455572605133,0.5014501810073853,0.4985476819371735,0.9999957382678986,no
